X,Y,Z,Vx,Vy,Vz,Polarity,Charge,Time,Mass,Electric Potential Energy,Kinetic Energy,Total Energy,0.000179538
20,20,20,0,0,0,1,1.60E-19,0,3.34E-27,-17802.2388,0,-17802.2388,
19.99987091,19.99988103,19.99987287,-2581729.987,-2379425.811,-2542532.36,1,1.60E-19,1.00E-10,3.34E-27,-17802.43487,0.196069224,-17802.2388,
19.99948365,19.99952411,19.99949149,-5163532.877,-4758909.585,-5085140.1,1,1.60E-19,2.00E-10,3.34E-27,-17803.0231,0.784298507,-17802.2388,
19.9988382,19.99892924,19.99885584,-7745481.583,-7138509.29,-7627898.613,1,1.60E-19,3.00E-10,3.34E-27,-17804.00355,1.764752687,-17802.2388,
19.99793455,19.99809641,19.9979659,-1.03E+07,-9518282.913,-1.02E+07,1,1.60E-19,4.00E-10,3.34E-27,-17805.37634,3.137539849,-17802.2388,
19.99677266,19.99702558,19.99682165,-1.29E+07,-1.19E+07,-1.27E+07,1,1.60E-19,5.00E-10,3.34E-27,-17807.14161,4.902811364,-17802.2388,
19.99535251,19.99571674,19.99542306,-1.55E+07,-1.43E+07,-1.53E+07,1,1.60E-19,6.00E-10,3.34E-27,-17809.29956,7.060761931,-17802.2388,
19.99367406,19.99416985,19.99377007,-1.81E+07,-1.67E+07,-1.78E+07,1,1.60E-19,7.00E-10,3.34E-27,-17811.85043,9.611629645,-17802.2388,
19.99173726,19.99238488,19.99186265,-2.07E+07,-1.90E+07,-2.03E+07,1,1.60E-19,8.00E-10,3.34E-27,-17814.7945,12.55569607,-17802.2388,
19.98954205,19.99036178,19.98970073,-2.32E+07,-2.14E+07,-2.29E+07,1,1.60E-19,9.00E-10,3.34E-27,-17818.13209,15.89328633,-17802.2388,
19.98708837,19.9881005,19.98728426,-2.58E+07,-2.38E+07,-2.54E+07,1,1.60E-19,1.00E-09,3.34E-27,-17821.86357,19.62476921,-17802.2388,
19.98437616,19.98560099,19.98461315,-2.84E+07,-2.62E+07,-2.80E+07,1,1.60E-19,1.10E-09,3.34E-27,-17825.98936,23.75055729,-17802.2388,
19.98140533,19.98286319,19.98168734,-3.10E+07,-2.86E+07,-3.05E+07,1,1.60E-19,1.20E-09,3.34E-27,-17830.50991,28.27110705,-17802.2388,
19.9781758,19.97988703,19.97850673,-3.36E+07,-3.10E+07,-3.31E+07,1,1.60E-19,1.30E-09,3.34E-27,-17835.42572,33.18691905,-17802.2388,
19.97468748,19.97667244,19.97507123,-3.62E+07,-3.33E+07,-3.56E+07,1,1.60E-19,1.40E-09,3.34E-27,-17840.73734,38.49853805,-17802.2388,
19.97094028,19.97321933,19.97138073,-3.88E+07,-3.57E+07,-3.82E+07,1,1.60E-19,1.50E-09,3.34E-27,-17846.44536,44.20655323,-17802.2388,
19.96693407,19.96952763,19.96743513,-4.14E+07,-3.81E+07,-4.07E+07,1,1.60E-19,1.60E-09,3.34E-27,-17852.5504,50.31159835,-17802.2388,
19.96266876,19.96559724,19.96323431,-4.39E+07,-4.05E+07,-4.33E+07,1,1.60E-19,1.70E-09,3.34E-27,-17859.05315,56.81435198,-17802.2388,
19.95814422,19.96142807,19.95877815,-4.65E+07,-4.29E+07,-4.58E+07,1,1.60E-19,1.80E-09,3.34E-27,-17865.95434,63.71553767,-17802.2388,
19.95336032,19.95702001,19.9540665,-4.91E+07,-4.53E+07,-4.84E+07,1,1.60E-19,1.90E-09,3.34E-27,-17873.25473,71.01592427,-17802.2388,
19.94831693,19.95237297,19.94909923,-5.17E+07,-4.77E+07,-5.10E+07,1,1.60E-19,2.00E-09,3.34E-27,-17880.95513,78.71632609,-17802.2388,
19.94301389,19.94748681,19.9438762,-5.43E+07,-5.01E+07,-5.35E+07,1,1.60E-19,2.10E-09,3.34E-27,-17889.05641,86.81760322,-17802.2388,
19.93745107,19.94236143,19.93839724,-5.69E+07,-5.25E+07,-5.61E+07,1,1.60E-19,2.20E-09,3.34E-27,-17897.55946,95.3206618,-17802.2388,
19.93162829,19.9369967,19.93266219,-5.95E+07,-5.48E+07,-5.86E+07,1,1.60E-19,2.30E-09,3.34E-27,-17906.46526,104.2264543,-17802.2388,
19.9255454,19.93139248,19.92667088,-6.21E+07,-5.72E+07,-6.12E+07,1,1.60E-19,2.40E-09,3.34E-27,-17915.77478,113.5359799,-17802.2388,
19.91920222,19.92554864,19.92042312,-6.47E+07,-5.96E+07,-6.38E+07,1,1.60E-19,2.50E-09,3.34E-27,-17925.48909,123.2502847,-17802.2388,
19.91259857,19.91946503,19.91391874,-6.73E+07,-6.20E+07,-6.63E+07,1,1.60E-19,2.60E-09,3.34E-27,-17935.60926,133.3704621,-17802.2388,
19.90573425,19.91314151,19.90715753,-6.99E+07,-6.44E+07,-6.89E+07,1,1.60E-19,2.70E-09,3.34E-27,-17946.13646,143.8976534,-17802.2388,
19.89860908,19.90657791,19.90013929,-7.26E+07,-6.68E+07,-7.15E+07,1,1.60E-19,2.80E-09,3.34E-27,-17957.07185,154.8330477,-17802.2388,
19.89122284,19.89977408,19.89286381,-7.52E+07,-6.92E+07,-7.40E+07,1,1.60E-19,2.90E-09,3.34E-27,-17968.41668,166.1778827,-17802.2388,
19.88357533,19.89272985,19.88533086,-7.78E+07,-7.16E+07,-7.66E+07,1,1.60E-19,3.00E-09,3.34E-27,-17980.17225,177.9334451,-17802.2388,
19.87566631,19.88544504,19.87754023,-8.04E+07,-7.41E+07,-7.92E+07,1,1.60E-19,3.10E-09,3.34E-27,-17992.33987,190.1010706,-17802.2388,
19.86749557,19.87791947,19.86949167,-8.30E+07,-7.65E+07,-8.18E+07,1,1.60E-19,3.20E-09,3.34E-27,-18004.92095,202.6821451,-17802.2388,
19.85906287,19.87015295,19.86118494,-8.56E+07,-7.89E+07,-8.44E+07,1,1.60E-19,3.30E-09,3.34E-27,-18017.91691,215.6781042,-17802.2388,
19.85036796,19.8621453,19.85261978,-8.83E+07,-8.13E+07,-8.69E+07,1,1.60E-19,3.40E-09,3.34E-27,-18031.32924,229.0904347,-17802.2388,
19.84141059,19.85389631,19.84379595,-9.09E+07,-8.37E+07,-8.95E+07,1,1.60E-19,3.50E-09,3.34E-27,-18045.15948,242.9206745,-17802.2388,
19.8321905,19.84540578,19.83471315,-9.35E+07,-8.61E+07,-9.21E+07,1,1.60E-19,3.60E-09,3.34E-27,-18059.40921,257.170413,-17802.2388,
19.82270742,19.8366735,19.82537113,-9.61E+07,-8.85E+07,-9.47E+07,1,1.60E-19,3.70E-09,3.34E-27,-18074.08009,271.8412921,-17802.2388,
19.81296107,19.82769924,19.81576959,-9.88E+07,-9.10E+07,-9.73E+07,1,1.60E-19,3.80E-09,3.34E-27,-18089.17381,286.9350066,-17802.2388,
19.80295117,19.81848278,19.80590823,-1.01E+08,-9.34E+07,-9.99E+07,1,1.60E-19,3.90E-09,3.34E-27,-18104.69211,302.4533047,-17802.2388,
19.79267742,19.8090239,19.79578676,-1.04E+08,-9.58E+07,-1.03E+08,1,1.60E-19,4.00E-09,3.34E-27,-18120.63679,318.3979887,-17802.2388,
19.78213953,19.79932235,19.78540486,-1.07E+08,-9.82E+07,-1.05E+08,1,1.60E-19,4.10E-09,3.34E-27,-18137.00972,334.7709153,-17802.2388,
19.77133717,19.78937789,19.77476222,-1.09E+08,-1.01E+08,-1.08E+08,1,1.60E-19,4.20E-09,3.34E-27,-18153.8128,351.5739969,-17802.2388,
19.76027004,19.77919028,19.76385849,-1.12E+08,-1.03E+08,-1.10E+08,1,1.60E-19,4.30E-09,3.34E-27,-18171.048,368.8092017,-17802.2388,
19.74893781,19.76875924,19.75269335,-1.15E+08,-1.06E+08,-1.13E+08,1,1.60E-19,4.40E-09,3.34E-27,-18188.71736,386.4785546,-17802.2388,
19.73734013,19.75808453,19.74126645,-1.17E+08,-1.08E+08,-1.16E+08,1,1.60E-19,4.50E-09,3.34E-27,-18206.82294,404.5841382,-17802.2388,
19.72547667,19.74716587,19.72957743,-1.20E+08,-1.10E+08,-1.18E+08,1,1.60E-19,4.60E-09,3.34E-27,-18225.36689,423.1280927,-17802.2388,
19.71334707,19.73600298,19.71762593,-1.23E+08,-1.13E+08,-1.21E+08,1,1.60E-19,4.70E-09,3.34E-27,-18244.35142,442.1126179,-17802.2388,
19.70095097,19.72459558,19.70541157,-1.25E+08,-1.15E+08,-1.23E+08,1,1.60E-19,4.80E-09,3.34E-27,-18263.77877,461.5399728,-17802.2388,
19.688288,19.71294338,19.69293396,-1.28E+08,-1.18E+08,-1.26E+08,1,1.60E-19,4.90E-09,3.34E-27,-18283.65128,481.4124771,-17802.2388,
19.67535778,19.70104609,19.68019273,-1.31E+08,-1.20E+08,-1.29E+08,1,1.60E-19,5.00E-09,3.34E-27,-18303.97131,501.7325121,-17802.2388,
19.66215992,19.6889034,19.66718746,-1.33E+08,-1.23E+08,-1.31E+08,1,1.60E-19,5.10E-09,3.34E-27,-18324.74132,522.5025211,-17802.2388,
19.64869401,19.67651499,19.65391775,-1.36E+08,-1.25E+08,-1.34E+08,1,1.60E-19,5.20E-09,3.34E-27,-18345.96381,543.7250107,-17802.2388,
19.63495967,19.66388056,19.64038317,-1.39E+08,-1.28E+08,-1.37E+08,1,1.60E-19,5.30E-09,3.34E-27,-18367.64135,565.4025516,-17802.2388,
19.62095645,19.65099977,19.6265833,-1.41E+08,-1.30E+08,-1.39E+08,1,1.60E-19,5.40E-09,3.34E-27,-18389.77658,587.5377795,-17802.2388,
19.60668395,19.6378723,19.61251769,-1.44E+08,-1.33E+08,-1.42E+08,1,1.60E-19,5.50E-09,3.34E-27,-18412.3722,610.1333961,-17802.2388,
19.59214173,19.62449781,19.5981859,-1.47E+08,-1.35E+08,-1.45E+08,1,1.60E-19,5.60E-09,3.34E-27,-18435.43097,633.1921704,-17802.2388,
19.57732934,19.61087595,19.58358746,-1.49E+08,-1.37E+08,-1.47E+08,1,1.60E-19,5.70E-09,3.34E-27,-18458.95574,656.7169392,-17802.2388,
19.56224632,19.59700637,19.56872192,-1.52E+08,-1.40E+08,-1.50E+08,1,1.60E-19,5.80E-09,3.34E-27,-18482.94941,680.7106089,-17802.2388,
19.54689222,19.58288872,19.55358878,-1.55E+08,-1.42E+08,-1.53E+08,1,1.60E-19,5.90E-09,3.34E-27,-18507.41496,705.1761558,-17802.2388,
19.53126655,19.56852261,19.53818756,-1.58E+08,-1.45E+08,-1.55E+08,1,1.60E-19,6.00E-09,3.34E-27,-18532.35543,730.116628,-17802.2388,
19.51536884,19.55390768,19.52251776,-1.60E+08,-1.47E+08,-1.58E+08,1,1.60E-19,6.10E-09,3.34E-27,-18557.77395,755.5351462,-17802.2388,
19.49919858,19.53904355,19.50657888,-1.63E+08,-1.50E+08,-1.61E+08,1,1.60E-19,6.20E-09,3.34E-27,-18583.67371,781.4349049,-17802.2388,
19.48275529,19.52392982,19.49037038,-1.66E+08,-1.52E+08,-1.63E+08,1,1.60E-19,6.30E-09,3.34E-27,-18610.05798,807.819174,-17802.2388,
19.46603843,19.50856611,19.47389174,-1.69E+08,-1.55E+08,-1.66E+08,1,1.60E-19,6.40E-09,3.34E-27,-18636.9301,834.6912995,-17802.2388,
19.44904749,19.492952,19.45714243,-1.71E+08,-1.57E+08,-1.69E+08,1,1.60E-19,6.50E-09,3.34E-27,-18664.29351,862.0547056,-17802.2388,
19.43178193,19.47708708,19.44012188,-1.74E+08,-1.60E+08,-1.72E+08,1,1.60E-19,6.60E-09,3.34E-27,-18692.1517,889.9128955,-17802.2388,
19.41424121,19.46097094,19.42282953,-1.77E+08,-1.62E+08,-1.74E+08,1,1.60E-19,6.70E-09,3.34E-27,-18720.50826,918.2694531,-17802.2388,
19.39642476,19.44460315,19.40526482,-1.80E+08,-1.65E+08,-1.77E+08,1,1.60E-19,6.80E-09,3.34E-27,-18749.36685,947.1280443,-17802.2388,
19.37833203,19.42798326,19.38742715,-1.82E+08,-1.67E+08,-1.80E+08,1,1.60E-19,6.90E-09,3.34E-27,-18778.73122,976.4924188,-17802.2388,
19.35996242,19.41111085,19.36931593,-1.85E+08,-1.70E+08,-1.82E+08,1,1.60E-19,7.00E-09,3.34E-27,-18808.60521,1006.366411,-17802.2388,
19.34131536,19.39398545,19.35093056,-1.88E+08,-1.73E+08,-1.85E+08,1,1.60E-19,7.10E-09,3.34E-27,-18838.99275,1036.753944,-17802.2388,
19.32239024,19.37660662,19.3322704,-1.91E+08,-1.75E+08,-1.88E+08,1,1.60E-19,7.20E-09,3.34E-27,-18869.89783,1067.659026,-17802.2388,
19.30318646,19.35897387,19.31333484,-1.93E+08,-1.78E+08,-1.91E+08,1,1.60E-19,7.30E-09,3.34E-27,-18901.32456,1099.085758,-17802.2388,
19.28370337,19.34108674,19.29412323,-1.96E+08,-1.80E+08,-1.93E+08,1,1.60E-19,7.40E-09,3.34E-27,-18933.27713,1131.038332,-17802.2388,
19.26394036,19.32294474,19.27463491,-1.99E+08,-1.83E+08,-1.96E+08,1,1.60E-19,7.50E-09,3.34E-27,-18965.75984,1163.521034,-17802.2388,
19.24389677,19.30454738,19.25486922,-2.02E+08,-1.85E+08,-1.99E+08,1,1.60E-19,7.60E-09,3.34E-27,-18998.77705,1196.538246,-17802.2388,
19.22357195,19.28589417,19.23482548,-2.05E+08,-1.88E+08,-2.02E+08,1,1.60E-19,7.70E-09,3.34E-27,-19032.33325,1230.094447,-17802.2388,
19.20296521,19.26698458,19.214503,-2.07E+08,-1.90E+08,-2.05E+08,1,1.60E-19,7.80E-09,3.34E-27,-19066.43302,1264.194216,-17802.2388,
19.18207589,19.24781811,19.19390107,-2.10E+08,-1.93E+08,-2.07E+08,1,1.60E-19,7.90E-09,3.34E-27,-19101.08104,1298.842234,-17802.2388,
19.16090328,19.22839423,19.17301897,-2.13E+08,-1.96E+08,-2.10E+08,1,1.60E-19,8.00E-09,3.34E-27,-19136.28209,1334.043283,-17802.2388,
19.13944667,19.2087124,19.15185599,-2.16E+08,-1.98E+08,-2.13E+08,1,1.60E-19,8.10E-09,3.34E-27,-19172.04106,1369.802256,-17802.2388,
19.11770534,19.18877207,19.13041137,-2.19E+08,-2.01E+08,-2.16E+08,1,1.60E-19,8.20E-09,3.34E-27,-19208.36295,1406.12415,-17802.2388,
19.09567856,19.16857271,19.10868435,-2.22E+08,-2.03E+08,-2.19E+08,1,1.60E-19,8.30E-09,3.34E-27,-19245.25288,1443.014075,-17802.2388,
19.07336558,19.14811374,19.08667418,-2.25E+08,-2.06E+08,-2.22E+08,1,1.60E-19,8.40E-09,3.34E-27,-19282.71605,1480.477252,-17802.2388,
19.05076564,19.1273946,19.06438006,-2.27E+08,-2.08E+08,-2.24E+08,1,1.60E-19,8.50E-09,3.34E-27,-19320.75782,1518.519018,-17802.2388,
19.02787796,19.1064147,19.04180119,-2.30E+08,-2.11E+08,-2.27E+08,1,1.60E-19,8.60E-09,3.34E-27,-19359.38363,1557.144831,-17802.2388,
19.00470176,19.08517345,19.01893678,-2.33E+08,-2.14E+08,-2.30E+08,1,1.60E-19,8.70E-09,3.34E-27,-19398.59907,1596.360265,-17802.2388,
18.98123623,19.06367027,18.99578598,-2.36E+08,-2.16E+08,-2.33E+08,1,1.60E-19,8.80E-09,3.34E-27,-19438.40982,1636.171021,-17802.2388,
18.95748055,19.04190453,18.97234796,-2.39E+08,-2.19E+08,-2.36E+08,1,1.60E-19,8.90E-09,3.34E-27,-19478.82173,1676.582925,-17802.2388,
18.9334339,19.01987562,18.94862187,-2.42E+08,-2.22E+08,-2.39E+08,1,1.60E-19,9.00E-09,3.34E-27,-19519.84073,1717.601931,-17802.2388,
18.90909543,18.99758292,18.92460684,-2.45E+08,-2.24E+08,-2.42E+08,1,1.60E-19,9.10E-09,3.34E-27,-19561.47293,1759.234128,-17802.2388,
18.88446427,18.97502579,18.90030197,-2.48E+08,-2.27E+08,-2.45E+08,1,1.60E-19,9.20E-09,3.34E-27,-19603.72454,1801.485737,-17802.2388,
18.85953955,18.95220357,18.87570638,-2.51E+08,-2.30E+08,-2.47E+08,1,1.60E-19,9.30E-09,3.34E-27,-19646.60192,1844.36312,-17802.2388,
18.83432039,18.92911562,18.85081913,-2.54E+08,-2.32E+08,-2.50E+08,1,1.60E-19,9.40E-09,3.34E-27,-19690.11158,1887.872781,-17802.2388,
18.80880586,18.90576126,18.82563931,-2.57E+08,-2.35E+08,-2.53E+08,1,1.60E-19,9.50E-09,3.34E-27,-19734.26017,1932.021368,-17802.2388,
18.78299506,18.88213982,18.80016596,-2.60E+08,-2.38E+08,-2.56E+08,1,1.60E-19,9.60E-09,3.34E-27,-19779.05448,1976.815677,-17802.2388,
18.75688704,18.8582506,18.77439812,-2.63E+08,-2.40E+08,-2.59E+08,1,1.60E-19,9.70E-09,3.34E-27,-19824.50146,2022.262659,-17802.2388,
18.73048084,18.83409292,18.7483348,-2.66E+08,-2.43E+08,-2.62E+08,1,1.60E-19,9.80E-09,3.34E-27,-19870.60822,2068.369419,-17802.2388,
18.7037755,18.80966606,18.72197502,-2.69E+08,-2.46E+08,-2.65E+08,1,1.60E-19,9.90E-09,3.34E-27,-19917.38203,2115.143225,-17802.2388,
18.67677002,18.7849693,18.69531774,-2.72E+08,-2.48E+08,-2.68E+08,1,1.60E-19,1.00E-08,3.34E-27,-19964.83031,2162.591507,-17802.2388,
18.6494634,18.7600019,18.66836194,-2.75E+08,-2.51E+08,-2.71E+08,1,1.60E-19,1.01E-08,3.34E-27,-20012.96067,2210.721864,-17802.2388,
18.62185461,18.73476314,18.64110656,-2.78E+08,-2.54E+08,-2.74E+08,1,1.60E-19,1.02E-08,3.34E-27,-20061.78087,2259.542068,-17802.2388,
18.59394261,18.70925225,18.61355054,-2.81E+08,-2.56E+08,-2.77E+08,1,1.60E-19,1.03E-08,3.34E-27,-20111.29887,2309.060069,-17802.2388,
18.56572635,18.68346848,18.58569279,-2.84E+08,-2.59E+08,-2.80E+08,1,1.60E-19,1.04E-08,3.34E-27,-20161.5228,2359.283999,-17802.2388,
18.53720473,18.65741103,18.5575322,-2.87E+08,-2.62E+08,-2.83E+08,1,1.60E-19,1.05E-08,3.34E-27,-20212.46098,2410.222176,-17802.2388,
18.50837668,18.63107913,18.52906764,-2.90E+08,-2.65E+08,-2.86E+08,1,1.60E-19,1.06E-08,3.34E-27,-20264.12191,2461.883109,-17802.2388,
18.47924106,18.60447198,18.50029796,-2.93E+08,-2.67E+08,-2.89E+08,1,1.60E-19,1.07E-08,3.34E-27,-20316.51431,2514.275508,-17802.2388,
18.44979674,18.57758877,18.47122201,-2.96E+08,-2.70E+08,-2.92E+08,1,1.60E-19,1.08E-08,3.34E-27,-20369.64708,2567.408282,-17802.2388,
18.42004257,18.55042867,18.44183858,-2.99E+08,-2.73E+08,-2.95E+08,1,1.60E-19,1.09E-08,3.34E-27,-20423.52935,2621.290548,-17802.2388,
18.38997736,18.52299085,18.41214649,-3.02E+08,-2.76E+08,-2.98E+08,1,1.60E-19,1.10E-08,3.34E-27,-20478.17044,2675.931639,-17802.2388,
18.35959992,18.49527445,18.38214448,-3.05E+08,-2.79E+08,-3.02E+08,1,1.60E-19,1.11E-08,3.34E-27,-20533.57991,2731.341106,-17802.2388,
18.32890903,18.46727863,18.35183133,-3.08E+08,-2.81E+08,-3.05E+08,1,1.60E-19,1.12E-08,3.34E-27,-20589.76753,2787.528727,-17802.2388,
18.29790345,18.4390025,18.32120575,-3.12E+08,-2.84E+08,-3.08E+08,1,1.60E-19,1.13E-08,3.34E-27,-20646.74331,2844.504512,-17802.2388,
18.26658192,18.41044518,18.29026644,-3.15E+08,-2.87E+08,-3.11E+08,1,1.60E-19,1.14E-08,3.34E-27,-20704.51751,2902.278709,-17802.2388,
18.23494315,18.38160577,18.2590121,-3.18E+08,-2.90E+08,-3.14E+08,1,1.60E-19,1.15E-08,3.34E-27,-20763.10062,2960.861815,-17802.2388,
18.20298583,18.35248336,18.22744137,-3.21E+08,-2.93E+08,-3.17E+08,1,1.60E-19,1.16E-08,3.34E-27,-20822.50338,3020.264578,-17802.2388,
18.17070863,18.32307703,18.1955529,-3.24E+08,-2.95E+08,-3.20E+08,1,1.60E-19,1.17E-08,3.34E-27,-20882.73681,3080.498008,-17802.2388,
18.13811019,18.29338582,18.16334529,-3.28E+08,-2.98E+08,-3.24E+08,1,1.60E-19,1.18E-08,3.34E-27,-20943.81218,3141.573381,-17802.2388,
18.10518914,18.26340881,18.13081712,-3.31E+08,-3.01E+08,-3.27E+08,1,1.60E-19,1.19E-08,3.34E-27,-21005.74105,3203.502253,-17802.2388,
18.07194407,18.233145,18.09796697,-3.34E+08,-3.04E+08,-3.30E+08,1,1.60E-19,1.20E-08,3.34E-27,-21068.53526,3266.296463,-17802.2388,
18.03837354,18.20259343,18.06479336,-3.37E+08,-3.07E+08,-3.33E+08,1,1.60E-19,1.21E-08,3.34E-27,-21132.20695,3329.968145,-17802.2388,
18.0044761,18.1717531,18.0312948,-3.41E+08,-3.10E+08,-3.37E+08,1,1.60E-19,1.22E-08,3.34E-27,-21196.76854,3394.529734,-17802.2388,
17.97025026,18.14062299,17.99746977,-3.44E+08,-3.13E+08,-3.40E+08,1,1.60E-19,1.23E-08,3.34E-27,-21262.23278,3459.99398,-17802.2388,
17.93569452,18.10920209,17.96331672,-3.47E+08,-3.16E+08,-3.43E+08,1,1.60E-19,1.24E-08,3.34E-27,-21328.61276,3526.373953,-17802.2388,
17.90080733,18.07748936,17.92883407,-3.51E+08,-3.19E+08,-3.46E+08,1,1.60E-19,1.25E-08,3.34E-27,-21395.92186,3593.683056,-17802.2388,
17.86558712,18.04548374,17.89402023,-3.54E+08,-3.22E+08,-3.50E+08,1,1.60E-19,1.26E-08,3.34E-27,-21464.17384,3661.935035,-17802.2388,
17.83003231,18.01318415,17.85887355,-3.57E+08,-3.24E+08,-3.53E+08,1,1.60E-19,1.27E-08,3.34E-27,-21533.38279,3731.143991,-17802.2388,
17.79414125,17.98058953,17.82339237,-3.61E+08,-3.27E+08,-3.56E+08,1,1.60E-19,1.28E-08,3.34E-27,-21603.56319,3801.324389,-17802.2388,
17.7579123,17.94769875,17.78757499,-3.64E+08,-3.30E+08,-3.60E+08,1,1.60E-19,1.29E-08,3.34E-27,-21674.72988,3872.491074,-17802.2388,
17.72134376,17.91451072,17.75141969,-3.67E+08,-3.33E+08,-3.63E+08,1,1.60E-19,1.30E-08,3.34E-27,-21746.89808,3944.659279,-17802.2388,
17.68443391,17.88102429,17.71492469,-3.71E+08,-3.36E+08,-3.67E+08,1,1.60E-19,1.31E-08,3.34E-27,-21820.08344,4017.844643,-17802.2388,
17.647181,17.84723831,17.67808822,-3.74E+08,-3.39E+08,-3.70E+08,1,1.60E-19,1.32E-08,3.34E-27,-21894.30202,4092.06322,-17802.2388,
17.60958323,17.81315162,17.64090844,-3.78E+08,-3.42E+08,-3.74E+08,1,1.60E-19,1.33E-08,3.34E-27,-21969.5703,4167.331498,-17802.2388,
17.57163879,17.77876304,17.60338347,-3.81E+08,-3.45E+08,-3.77E+08,1,1.60E-19,1.34E-08,3.34E-27,-22045.90521,4243.666408,-17802.2388,
17.53334582,17.74407136,17.56551143,-3.85E+08,-3.48E+08,-3.80E+08,1,1.60E-19,1.35E-08,3.34E-27,-22123.32415,4321.085346,-17802.2388,
17.49470241,17.70907537,17.52729038,-3.88E+08,-3.51E+08,-3.84E+08,1,1.60E-19,1.36E-08,3.34E-27,-22201.84499,4399.606185,-17802.2388,
17.45570664,17.67377382,17.48871834,-3.92E+08,-3.55E+08,-3.87E+08,1,1.60E-19,1.37E-08,3.34E-27,-22281.4861,4479.247294,-17802.2388,
17.41635653,17.63816548,17.44979329,-3.95E+08,-3.58E+08,-3.91E+08,1,1.60E-19,1.38E-08,3.34E-27,-22362.26636,4560.027555,-17802.2388,
17.37665008,17.60224906,17.41051318,-3.99E+08,-3.61E+08,-3.95E+08,1,1.60E-19,1.39E-08,3.34E-27,-22444.20518,4641.966382,-17802.2388,
17.33658523,17.56602328,17.37087591,-4.02E+08,-3.64E+08,-3.98E+08,1,1.60E-19,1.40E-08,3.34E-27,-22527.32254,4725.08374,-17802.2388,
17.29615989,17.52948683,17.33087935,-4.06E+08,-3.67E+08,-4.02E+08,1,1.60E-19,1.41E-08,3.34E-27,-22611.63897,4809.400165,-17802.2388,
17.25537193,17.49263838,17.29052131,-4.10E+08,-3.70E+08,-4.05E+08,1,1.60E-19,1.42E-08,3.34E-27,-22697.17559,4894.936788,-17802.2388,
17.21421916,17.45547658,17.24979958,-4.13E+08,-3.73E+08,-4.09E+08,1,1.60E-19,1.43E-08,3.34E-27,-22783.95416,4981.715354,-17802.2388,
17.17269935,17.41800007,17.20871186,-4.17E+08,-3.76E+08,-4.13E+08,1,1.60E-19,1.44E-08,3.34E-27,-22871.99705,5069.758248,-17802.2388,
17.13081025,17.38020747,17.16725585,-4.21E+08,-3.80E+08,-4.16E+08,1,1.60E-19,1.45E-08,3.34E-27,-22961.32732,5159.08852,-17802.2388,
17.08854952,17.34209736,17.12542918,-4.24E+08,-3.83E+08,-4.20E+08,1,1.60E-19,1.46E-08,3.34E-27,-23051.96871,5249.729905,-17802.2388,
17.04591479,17.30366833,17.08322943,-4.28E+08,-3.86E+08,-4.24E+08,1,1.60E-19,1.47E-08,3.34E-27,-23143.94566,5341.706861,-17802.2388,
17.00290366,17.26491893,17.04065413,-4.32E+08,-3.89E+08,-4.28E+08,1,1.60E-19,1.48E-08,3.34E-27,-23237.28339,5435.044587,-17802.2388,
16.95951364,17.22584769,16.99770075,-4.36E+08,-3.92E+08,-4.31E+08,1,1.60E-19,1.49E-08,3.34E-27,-23332.00786,5529.769059,-17802.2388,
16.91574221,17.18645312,16.95436672,-4.40E+08,-3.96E+08,-4.35E+08,1,1.60E-19,1.50E-08,3.34E-27,-23428.14586,5625.907059,-17802.2388,
16.87158679,17.14673372,16.91064941,-4.43E+08,-3.99E+08,-4.39E+08,1,1.60E-19,1.51E-08,3.34E-27,-23525.72501,5723.48621,-17802.2388,
16.82704474,17.10668795,16.86654612,-4.47E+08,-4.02E+08,-4.43E+08,1,1.60E-19,1.52E-08,3.34E-27,-23624.77381,5822.535009,-17802.2388,
16.78211336,17.06631427,16.82205411,-4.51E+08,-4.05E+08,-4.47E+08,1,1.60E-19,1.53E-08,3.34E-27,-23725.32167,5923.082865,-17802.2388,
16.73678989,17.0256111,16.77717055,-4.55E+08,-4.09E+08,-4.51E+08,1,1.60E-19,1.54E-08,3.34E-27,-23827.39894,6025.160137,-17802.2388,
16.69107151,16.98457685,16.73189257,-4.59E+08,-4.12E+08,-4.55E+08,1,1.60E-19,1.55E-08,3.34E-27,-23931.03698,6128.798175,-17802.2388,
16.64495533,16.94320989,16.68621723,-4.63E+08,-4.15E+08,-4.59E+08,1,1.60E-19,1.56E-08,3.34E-27,-24036.26816,6234.029363,-17802.2388,
16.5984384,16.9015086,16.64014151,-4.67E+08,-4.19E+08,-4.63E+08,1,1.60E-19,1.57E-08,3.34E-27,-24143.12597,6340.887165,-17802.2388,
16.5515177,16.8594713,16.59366233,-4.71E+08,-4.22E+08,-4.67E+08,1,1.60E-19,1.58E-08,3.34E-27,-24251.64497,6449.406171,-17802.2388,
16.50419012,16.81709631,16.54677654,-4.75E+08,-4.25E+08,-4.71E+08,1,1.60E-19,1.59E-08,3.34E-27,-24361.86095,6559.622148,-17802.2388,
16.45645251,16.77438193,16.49948091,-4.79E+08,-4.29E+08,-4.75E+08,1,1.60E-19,1.60E-08,3.34E-27,-24473.8109,6671.572098,-17802.2388,
16.4083016,16.73132641,16.45177213,-4.84E+08,-4.32E+08,-4.79E+08,1,1.60E-19,1.61E-08,3.34E-27,-24587.53311,6785.294306,-17802.2388,
